Date,Prices,Log price,Log Return,Portfolio 
5/4/2010,1173.6,7.067831227,-0.024127171,0.023838438
5/5/2010,1165.9,7.0612486,-0.006582627,0.006561009
5/6/2010,1128.15,7.028334402,-0.032914198,0.03237842
5/7/2010,1110.88,7.012907773,-0.015426629,0.015308248
5/10/2010,1159.73,7.055942498,0.043034725,-0.043974146
5/11/2010,1155.79,7.052539372,-0.003403127,0.003397343
5/12/2010,1171.67,7.066185361,0.013645989,-0.01373952
5/13/2010,1157.44,7.053965949,-0.012219412,0.012145058
5/14/2010,1135.68,7.034986869,-0.018979079,0.01880011
5/17/2010,1136.94,7.036095722,0.001108852,-0.001109467
5/18/2010,1120.8,7.021797995,-0.014297727,0.014196
5/19/2010,1115.05,7.016654526,-0.005143469,0.005130264
5/20/2010,1071.59,6.976898806,-0.03975572,0.038975831
5/21/2010,1087.69,6.99181146,0.014912655,-0.015024403
5/24/2010,1073.65,6.978819337,-0.012992123,0.01290809
5/25/2010,1074.03,6.979173208,0.00035387,-0.000353933
5/26/2010,1067.95,6.973496202,-0.005677006,0.005660922
5/27/2010,1103.06,7.005843415,0.032347213,-0.032876071
5/28/2010,1089.41,6.993391544,-0.012451871,0.012374667
6/1/2010,1070.71,6.976077259,-0.017314285,0.017165254
6/2/2010,1098.38,7.001591646,0.025514387,-0.025842665
6/3/2010,1102.83,7.005634882,0.004043236,-0.004051421
6/4/2010,1064.88,6.970617396,-0.035017487,0.034411469
6/7/2010,1050.47,6.956992962,-0.013624434,0.013532041
6/8/2010,1062,6.967909202,0.01091624,-0.01097604
6/9/2010,1055.69,6.961949861,-0.005959341,0.005941619
6/10/2010,1086.84,6.991029682,0.029079822,-0.029506768
6/11/2010,1091.6,6.995399789,0.004370107,-0.00437967
6/14/2010,1089.63,6.993593468,-0.001806321,0.001804691
6/15/2010,1115.23,7.016815941,0.023222473,-0.023494214
6/16/2010,1114.61,7.016259847,-0.000556094,0.000555939
6/17/2010,1116.04,7.017541985,0.001282138,-0.00128296
6/18/2010,1117.51,7.018858275,0.00131629,-0.001317157
6/21/2010,1113.2,7.01499403,-0.003864245,0.003856788
6/22/2010,1095.31,6.998792707,-0.016201322,0.016070786
6/23/2010,1092.04,6.995802786,-0.002989922,0.002985457
6/24/2010,1073.69,6.978856593,-0.016946193,0.016803414
6/25/2010,1076.76,6.981711811,0.002855218,-0.002859298
6/28/2010,1074.57,6.979675861,-0.002035951,0.00203388
6/29/2010,1041.24,6.94816759,-0.031508271,0.031017058
6/30/2010,1030.71,6.938003164,-0.010164425,0.010112942
7/1/2010,1027.37,6.934757418,-0.003245746,0.003240484
7/2/2010,1022.58,6.930084124,-0.004673293,0.00466239
7/6/2010,1028.06,6.93542881,0.005344686,-0.005358994
7/7/2010,1060.27,6.966278872,0.030850062,-0.031330857
7/8/2010,1070.25,6.975647545,0.009368673,-0.009412696
7/9/2010,1077.96,6.982825645,0.0071781,-0.007203924
7/12/2010,1078.75,6.983558242,0.000732597,-0.000732865
7/13/2010,1095.34,6.998820096,0.015261854,-0.015378911
7/14/2010,1095.17,6.998664881,-0.000155215,0.000155203
7/15/2010,1096.48,6.999860328,0.001195446,-0.001196161
7/16/2010,1064.88,6.970617396,-0.029242932,0.028819495
7/19/2010,1071.25,6.97658147,0.005964074,-0.005981894
7/20/2010,1083.48,6.987933362,0.011351892,-0.011416569
7/21/2010,1069.59,6.975030676,-0.012902686,0.012819803
7/22/2010,1093.67,6.997294292,0.022263616,-0.0225133
7/23/2010,1102.66,7.005480722,0.008186429,-0.008220029
7/26/2010,1115.01,7.016618652,0.011137931,-0.011200189
7/27/2010,1113.84,7.015568784,-0.001049869,0.001049318
7/28/2010,1106.13,7.008622716,-0.006946068,0.006922
7/29/2010,1101.53,7.004455401,-0.004167314,0.004158643
7/30/2010,1101.6,7.004518947,6.35E-05,-6.35E-05
8/2/2010,1125.86,7.026302467,0.02178352,-0.022022513
8/3/2010,1120.46,7.021494594,-0.004807873,0.004796334
8/4/2010,1127.24,7.027527446,0.006032852,-0.006051086
8/5/2010,1125.81,7.026258056,-0.001269391,0.001268586
8/6/2010,1121.64,7.022547179,-0.003710877,0.003704
8/9/2010,1127.79,7.028015245,0.005468066,-0.005483043
8/10/2010,1121.06,7.022029945,-0.005985299,0.005967423
8/11/2010,1089.47,6.993446618,-0.028583327,0.028178688
8/12/2010,1083.61,6.988053339,-0.00539328,0.005378762
8/13/2010,1079.25,6.984021634,-0.004031704,0.004023588
8/16/2010,1079.38,6.984142081,0.000120447,-0.000120454
8/17/2010,1092.54,6.99626054,0.012118458,-0.012192184
8/18/2010,1094.16,6.997742225,0.001481685,-0.001482783
8/19/2010,1075.63,6.980661815,-0.017080409,0.016935366
8/20/2010,1071.69,6.976992121,-0.003669695,0.00366297
8/23/2010,1067.36,6.972943589,-0.004048532,0.004040348
8/24/2010,1051.87,6.958324812,-0.014618777,0.014512441
8/25/2010,1055.33,6.961608793,0.003283982,-0.00328938
8/26/2010,1047.22,6.953894313,-0.00771448,0.0076848
8/27/2010,1064.59,6.970345027,0.016450715,-0.016586773
8/30/2010,1048.92,6.955516342,-0.014828685,0.014719281
8/31/2010,1049.33,6.955907144,0.000390802,-0.000390878
9/1/2010,1080.29,6.984984803,0.029077658,-0.029504541
9/2/2010,1090.1,6.994024714,0.009039912,-0.009080895
9/3/2010,1104.51,7.007157077,0.013132363,-0.013218971
9/7/2010,1091.84,6.995619625,-0.011537451,0.01147115
9/8/2010,1098.87,7.002037658,0.006418033,-0.006438673
9/9/2010,1104.18,7.006858257,0.004820599,-0.004832237
9/10/2010,1109.55,7.011709807,0.00485155,-0.004863338
9/13/2010,1121.9,7.022778956,0.011069149,-0.011130639
9/14/2010,1121.1,7.022065625,-0.00071333,0.000713076
9/15/2010,1125.07,7.025600535,0.00353491,-0.003541165
9/16/2010,1124.66,7.025236047,-0.000364488,0.000364422
9/17/2010,1125.59,7.026062622,0.000826575,-0.000826917
9/20/2010,1142.71,7.041157913,0.015095292,-0.015209801
9/21/2010,1139.78,7.03859054,-0.002567373,0.00256408
9/22/2010,1134.28,7.033753367,-0.004837173,0.004825493
9/23/2010,1124.83,7.025387192,-0.008366175,0.008331276
9/24/2010,1148.67,7.04636003,0.020972838,-0.021194314
9/27/2010,1142.16,7.040676485,-0.005683545,0.005667424
9/28/2010,1147.7,7.045515219,0.004838733,-0.004850459
9/29/2010,1144.73,7.04292408,-0.002591138,0.002587784
9/30/2010,1141.2,7.039835619,-0.003088461,0.003083697
10/1/2010,1146.24,7.044242299,0.00440668,-0.004416404
10/4/2010,1137.03,7.036174879,-0.008067421,0.008034967
10/5/2010,1160.75,7.056821627,0.020646748,-0.020861367
10/6/2010,1159.97,7.056149422,-0.000672205,0.000671979
10/7/2010,1158.06,7.05450147,-0.001647951,0.001646594
10/8/2010,1165.15,7.060605113,0.006103643,-0.006122308
10/11/2010,1165.32,7.060751006,0.000145893,-0.000145904
10/12/2010,1169.77,7.064562427,0.003811421,-0.003818694
10/13/2010,1178.1,7.07165825,0.007095823,-0.007121058
10/14/2010,1173.81,7.068010147,-0.003648103,0.003641457
10/15/2010,1176.19,7.07003568,0.002025533,-0.002027586
10/18/2010,1184.71,7.077253298,0.007217618,-0.007243728
10/19/2010,1165.9,7.0612486,-0.016004698,0.015877303
10/20/2010,1178.17,7.071717666,0.010469066,-0.010524058
10/21/2010,1180.26,7.073490032,0.001772366,-0.001773938
10/22/2010,1183.08,7.075876486,0.002386454,-0.002389304
10/25/2010,1185.62,7.078021123,0.002144637,-0.002146938
10/26/2010,1185.64,7.078037992,1.69E-05,-1.69E-05
10/27/2010,1182.45,7.075343836,-0.002694156,0.00269053
10/28/2010,1183.78,7.076467987,0.001124151,-0.001124783
10/29/2010,1183.26,7.07602862,-0.000439367,0.00043927
11/1/2010,1184.38,7.07697471,0.00094609,-0.000946538
11/2/2010,1193.57,7.084704095,0.007729385,-0.007759334
11/3/2010,1197.96,7.088375389,0.003671294,-0.003678041
11/4/2010,1221.06,7.107474613,0.019099224,-0.019282781
11/5/2010,1225.85,7.11138976,0.003915147,-0.003922821
11/8/2010,1223.25,7.10926653,-0.00212323,0.002120978
11/9/2010,1213.4,7.101181616,-0.008084915,0.00805232
11/10/2010,1218.71,7.105548201,0.004366586,-0.004376133
11/11/2010,1213.54,7.101296987,-0.004251214,0.00424219
11/12/2010,1199.21,7.089418286,-0.011878701,0.011808428
11/15/2010,1197.75,7.088200076,-0.00121821,0.001217468
11/16/2010,1178.34,7.071861947,-0.016338128,0.016205385
11/17/2010,1178.59,7.072074088,0.00021214,-0.000212163
11/18/2010,1196.69,7.087314691,0.015240604,-0.015357334
11/19/2010,1199.73,7.08985181,0.002537119,-0.00254034
11/22/2010,1197.84,7.088275214,-0.001576597,0.001575355
11/23/2010,1180.73,7.07388817,-0.014387044,0.014284045
11/24/2010,1198.35,7.08870089,0.014812719,-0.014922971
11/26/2010,1189.4,7.081204257,-0.007496632,0.007468602
11/29/2010,1187.76,7.079824459,-0.001379798,0.001378847
11/30/2010,1180.55,7.073735711,-0.006088749,0.00607025
12/1/2010,1206.07,7.095122419,0.021386708,-0.021617043
12/2/2010,1221.53,7.10785945,0.012737032,-0.012818493
12/3/2010,1224.71,7.11045936,0.00259991,-0.002603293
12/6/2010,1223.12,7.10916025,-0.00129911,0.001298267
12/7/2010,1223.75,7.109675194,0.000514944,-0.000515077
12/8/2010,1228.28,7.113370096,0.003694902,-0.003701737
12/9/2010,1233,7.117205503,0.003835407,-0.003842772
12/10/2010,1240.4,7.123189187,0.005983684,-0.006001622
12/13/2010,1240.46,7.123237558,4.84E-05,-4.84E-05
12/14/2010,1241.59,7.124148095,0.000910538,-0.000910953
12/15/2010,1235.23,7.119012467,-0.005135629,0.005122464
12/16/2010,1242.87,7.1251785,0.006166034,-0.006185083
12/17/2010,1243.91,7.126014923,0.000836423,-0.000836773
12/20/2010,1247.08,7.128560098,0.002545174,-0.002548416
12/21/2010,1254.6,7.134572076,0.006011978,-0.006030086
12/22/2010,1258.84,7.137945941,0.003373865,-0.003379563
12/23/2010,1256.77,7.136300217,-0.001645724,0.001644371
12/27/2010,1257.54,7.136912711,0.000612494,-0.000612682
12/28/2010,1258.51,7.137683761,0.00077105,-0.000771347
12/29/2010,1259.78,7.138692382,0.001008621,-0.00100913
12/30/2010,1257.88,7.137183043,-0.001509338,0.0015082
12/31/2010,1257.64,7.136992228,-0.000190815,0.000190797
1/3/2011,1271.87,7.148243537,0.01125131,-0.011314844
1/4/2011,1270.2,7.146929647,-0.00131389,0.001313027
1/5/2011,1276.56,7.151924239,0.004994592,-0.005007086
1/6/2011,1273.85,7.14979909,-0.002125149,0.002122892
1/7/2011,1271.5,7.147952585,-0.001846505,0.001844801
1/10/2011,1269.75,7.14657531,-0.001377275,0.001376327
1/11/2011,1274.48,7.150293531,0.003718222,-0.003725143
1/12/2011,1285.96,7.1592608,0.008967269,-0.009007595
1/13/2011,1283.76,7.157548551,-0.001712249,0.001710784
1/14/2011,1293.24,7.164905976,0.007357426,-0.007384558
1/18/2011,1295.02,7.166281418,0.001375442,-0.001376388
1/19/2011,1281.92,7.156114233,-0.010167185,0.010115674
1/20/2011,1280.26,7.154818461,-0.001295772,0.001294933
1/21/2011,1283.35,7.157229126,0.002410664,-0.002413572
1/24/2011,1290.84,7.163048448,0.005819323,-0.005836288
1/25/2011,1291.18,7.163311808,0.00026336,-0.000263395
1/26/2011,1296.63,7.16752387,0.004212062,-0.004220945
1/27/2011,1299.54,7.169765635,0.002241765,-0.00224428
1/28/2011,1276.34,7.151751886,-0.018013749,0.017852471
1/31/2011,1286.12,7.159385213,0.007633327,-0.007662535
2/1/2011,1307.59,7.175941027,0.016555814,-0.016693621
2/2/2011,1304.03,7.173214748,-0.002726279,0.002722566
2/3/2011,1307.1,7.175566222,0.002351473,-0.00235424
2/4/2011,1310.87,7.178446318,0.002880096,-0.002884247
2/7/2011,1319.05,7.18466706,0.006220742,-0.006240131
2/8/2011,1324.57,7.188843157,0.004176098,-0.00418483
2/9/2011,1320.88,7.18605346,-0.002789697,0.002785809
2/10/2011,1321.87,7.18680268,0.00074922,-0.000749501
2/11/2011,1329.15,7.192294919,0.005492239,-0.005507349
2/14/2011,1332.32,7.194677062,0.002382143,-0.002384983
2/15/2011,1328.01,7.19143686,-0.003240202,0.003234958
2/16/2011,1336.32,7.197674846,0.006237986,-0.006257483
2/17/2011,1340.43,7.200745737,0.003070891,-0.003075611
2/18/2011,1343.01,7.202668643,0.001922906,-0.001924756
2/22/2011,1315.44,7.181926489,-0.020742153,0.020528514
2/23/2011,1307.4,7.175795711,-0.006130778,0.006112023
2/24/2011,1306.1,7.174800877,-0.000994835,0.00099434
2/25/2011,1319.88,7.185296102,0.010495226,-0.010550494
2/28/2011,1327.22,7.190841808,0.005545706,-0.005561112
3/1/2011,1306.33,7.174976958,-0.01586485,0.015739666
3/2/2011,1308.44,7.176590867,0.001613909,-0.001615212
3/3/2011,1330.97,7.193663279,0.017072412,-0.017218979
3/4/2011,1321.15,7.186257848,-0.00740543,0.007378077
3/7/2011,1310.13,7.177881648,-0.008376201,0.008341218
3/8/2011,1321.82,7.186764854,0.008883206,-0.008922779
3/9/2011,1320.02,7.185402167,-0.001362687,0.001361759
3/10/2011,1295.11,7.166350913,-0.019051254,0.018870926
3/11/2011,1304.28,7.173406443,0.007055531,-0.00708048
3/14/2011,1296.39,7.167338758,-0.006067686,0.006049315
3/15/2011,1281.87,7.156075228,-0.011263529,0.011200333
3/16/2011,1256.88,7.136387739,-0.01968749,0.019494957
3/17/2011,1273.72,7.149697032,0.013309293,-0.013398256
3/18/2011,1279.2,7.153990162,0.00429313,-0.004302359
3/21/2011,1298.38,7.168872613,0.014882451,-0.014993746
3/22/2011,1293.77,7.165315716,-0.003556897,0.003550579
3/23/2011,1297.54,7.168225443,0.002909727,-0.002913964
3/24/2011,1309.66,7.177522841,0.009297397,-0.009340752
3/25/2011,1313.8,7.18067898,0.00315614,-0.003161126
3/28/2011,1310.19,7.177927444,-0.002751537,0.002747755
3/29/2011,1319.44,7.184962683,0.007035239,-0.007060044
3/30/2011,1328.26,7.191625094,0.006662411,-0.006684654
3/31/2011,1325.83,7.189793957,-0.001831137,0.001829461
4/1/2011,1332.41,7.194744612,0.004950654,-0.004962929
4/4/2011,1332.87,7.195089791,0.000345179,-0.000345239
4/5/2011,1332.63,7.194909712,-0.000180079,0.000180063
4/6/2011,1335.54,7.197090983,0.002181271,-0.002183652
4/7/2011,1333.51,7.195569843,-0.001521141,0.001519985
4/8/2011,1328.17,7.191557334,-0.004012509,0.00400447
4/11/2011,1324.46,7.188760108,-0.002797226,0.002793317
4/12/2011,1314.16,7.180952957,-0.007807151,0.007776754
4/13/2011,1314.41,7.181143175,0.000190217,-0.000190235
4/14/2011,1314.52,7.181226859,8.37E-05,-8.37E-05
4/15/2011,1319.68,7.185144562,0.003917703,-0.003925387
4/18/2011,1305.14,7.174065594,-0.011078968,0.011017822
4/19/2011,1312.62,7.179780419,0.005714825,-0.005731186
4/20/2011,1330.36,7.193204861,0.013424442,-0.013514954
4/21/2011,1337.38,7.198467755,0.005262894,-0.005276767
4/25/2011,1335.25,7.196873819,-0.001593936,0.001592666
4/26/2011,1347.24,7.205813334,0.008939515,-0.008979592
4/27/2011,1355.66,7.2120437,0.006230365,-0.006249814
4/28/2011,1360.48,7.215592858,0.003549158,-0.003555464
4/29/2011,1363.61,7.217890874,0.002298016,-0.002300658
5/2/2011,1361.22,7.216136635,-0.001754238,0.0017527
5/3/2011,1356.62,7.212751591,-0.003385044,0.003379321
5/4/2011,1347.32,7.205872713,-0.006878878,0.006855273
5/5/2011,1335.1,7.196761474,-0.009111239,0.009069857
5/6/2011,1340.2,7.200574136,0.003812661,-0.003819938
5/9/2011,1346.29,7.20510794,0.004533805,-0.004544098
5/10/2011,1357.16,7.21314956,0.00804162,-0.008074041
5/11/2011,1342.08,7.201975928,-0.011173632,0.011111439
5/12/2011,1348.65,7.206859371,0.004883443,-0.004895386
5/13/2011,1337.77,7.198759328,-0.008100044,0.008067327
5/16/2011,1329.47,7.192535646,-0.006223682,0.006204355
5/17/2011,1328.98,7.19216701,-0.000368636,0.000368568
5/18/2011,1340.68,7.200932227,0.008765217,-0.008803744
5/19/2011,1343.6,7.203107858,0.002175631,-0.002177999
5/20/2011,1333.27,7.19538985,-0.007718007,0.0076883
5/23/2011,1317.37,7.183392604,-0.011997246,0.011925566
5/24/2011,1316.28,7.182564855,-0.000827749,0.000827407
5/25/2011,1320.47,7.185743013,0.003178158,-0.003183214
5/26/2011,1325.69,7.189688358,0.003945345,-0.003953138
5/27/2011,1331.1,7.193760947,0.004072589,-0.004080893
5/31/2011,1345.2,7.20429798,0.010537033,-0.010592743
6/1/2011,1314.55,7.181249681,-0.023048299,0.022784716
6/2/2011,1312.94,7.180024176,-0.001225504,0.001224753
6/3/2011,1300.16,7.170242613,-0.009781564,0.00973388
6/6/2011,1286.17,7.159424089,-0.010818524,0.010760214
6/7/2011,1284.94,7.158467304,-0.000956785,0.000956327
6/8/2011,1279.56,7.154271548,-0.004195756,0.004186966
6/9/2011,1289,7.161622003,0.007350455,-0.007377536
6/10/2011,1270.98,7.147543535,-0.014078468,0.01397983
6/13/2011,1271.83,7.148212087,0.000668552,-0.000668776
6/14/2011,1287.87,7.16074497,0.012532883,-0.012611749
6/15/2011,1265.42,7.143159362,-0.017585608,0.017431884
6/16/2011,1267.64,7.144912183,0.001752821,-0.001754358
6/17/2011,1271.5,7.147952585,0.003040402,-0.003045029
6/20/2011,1278.36,7.153333285,0.005380701,-0.005395203
6/21/2011,1295.52,7.166667438,0.013334153,-0.013423449
6/22/2011,1287.14,7.160177982,-0.006489456,0.006468445
6/23/2011,1283.5,7.157346,-0.002831981,0.002827975
6/24/2011,1268.45,7.145550962,-0.011795039,0.01172575
6/27/2011,1280.1,7.154693479,0.009142517,-0.009184437
6/28/2011,1296.67,7.167554719,0.01286124,-0.012944301
6/29/2011,1307.41,7.17580336,0.008248641,-0.008282755
6/30/2011,1320.64,7.185871747,0.010068387,-0.010119244
7/1/2011,1339.67,7.200178594,0.014306847,-0.01440968
7/5/2011,1337.88,7.198841551,-0.001337043,0.00133615
7/6/2011,1339.22,7.199842634,0.001001083,-0.001001584
7/7/2011,1353.22,7.210242217,0.010399583,-0.010453847
7/8/2011,1343.8,7.2032567,-0.006985516,0.006961174
7/11/2011,1319.49,7.185000577,-0.018256123,0.018090489
7/12/2011,1313.64,7.180557189,-0.004443388,0.004433531
7/13/2011,1317.72,7.183658249,0.00310106,-0.003105873
7/14/2011,1308.87,7.176919449,-0.006738801,0.006716146
7/15/2011,1316.14,7.182458489,0.005539041,-0.00555441
7/18/2011,1305.44,7.174295428,-0.008163062,0.008129835
7/19/2011,1326.73,7.190472547,0.016177119,-0.016308677
7/20/2011,1325.84,7.1898015,-0.000671047,0.000670822
7/21/2011,1343.8,7.2032567,0.013455201,-0.01354613
7/22/2011,1345.02,7.204164162,0.000907461,-0.000907873
7/25/2011,1337.43,7.198505141,-0.005659021,0.005643039
7/26/2011,1331.94,7.194391805,-0.004113336,0.004104888
7/27/2011,1304.89,7.173874025,-0.02051778,0.020308723
7/28/2011,1300.67,7.170634795,-0.00323923,0.003233989
7/29/2011,1292.28,7.164163379,-0.006471416,0.006450521
8/1/2011,1286.94,7.160022586,-0.004140793,0.004132232
8/2/2011,1254.05,7.134133593,-0.025888994,0.025556747
8/3/2011,1260.34,7.139136805,0.005003212,-0.005015749
8/4/2011,1200.07,7.090135167,-0.049001637,0.047820429
8/5/2011,1199.38,7.089560036,-0.000575132,0.000574967
8/8/2011,1119.46,7.020601705,-0.06895833,0.066634427
8/9/2011,1172.53,7.066919086,0.046317381,-0.047406785
8/10/2011,1120.76,7.021762306,-0.045156781,0.044152389
8/11/2011,1172.64,7.067012896,0.045250591,-0.046290018
8/12/2011,1178.81,7.072260734,0.005247838,-0.005261632
8/15/2011,1204.49,7.09381152,0.021550786,-0.021784681
8/16/2011,1192.76,7.084025228,-0.009786291,0.009738561
8/17/2011,1193.89,7.084972162,0.000946934,-0.000947382
8/18/2011,1140.65,7.039353554,-0.045618608,0.044593723
8/19/2011,1123.53,7.024230794,-0.015122761,0.015008986
8/22/2011,1123.82,7.024488875,0.000258082,-0.000258115
8/23/2011,1162.35,7.058199097,0.033710222,-0.03428485
8/24/2011,1177.6,7.071233748,0.013034651,-0.013119972
8/25/2011,1159.27,7.055545776,-0.015687972,0.015565557
8/26/2011,1176.8,7.070554169,0.015008394,-0.015121586
8/29/2011,1210.08,7.098441752,0.027887583,-0.028280082
8/30/2011,1212.92,7.100785955,0.002344202,-0.002346952
8/31/2011,1218.89,7.105695888,0.004909933,-0.004922006
9/1/2011,1204.42,7.093753402,-0.011942485,0.011871457
9/2/2011,1173.97,7.068146446,-0.025606956,0.025281879
9/6/2011,1165.24,7.060682353,-0.007464093,0.007436306
9/7/2011,1198.62,7.088926174,0.028243821,-0.028646459
9/8/2011,1185.9,7.078257259,-0.010668915,0.010612204
9/9/2011,1154.23,7.051188734,-0.027068525,0.026705456
9/12/2011,1162.27,7.058130268,0.006941534,-0.006965682
9/13/2011,1172.87,7.067209016,0.009078747,-0.009120084
9/14/2011,1188.68,7.080598727,0.013389711,-0.013479755
9/15/2011,1209.11,7.097639831,0.017041104,-0.017187132
9/16/2011,1216.01,7.103330286,0.005690455,-0.005706676
9/19/2011,1204.09,7.093479374,-0.009850912,0.009802551
9/20/2011,1202.09,7.091816988,-0.001662386,0.001661005
9/21/2011,1166.76,7.061985956,-0.029831032,0.029390478
9/22/2011,1129.56,7.029583455,-0.0324025,0.031883163
9/23/2011,1136.43,7.035647049,0.006063593,-0.006082014
9/26/2011,1162.95,7.058715159,0.023068111,-0.023336238
9/27/2011,1175.38,7.069346779,0.010631619,-0.010688335
9/28/2011,1151.06,7.048438536,-0.020908243,0.020691181
9/29/2011,1160.4,7.056520052,0.008081516,-0.00811426
9/30/2011,1131.42,7.03122876,-0.025291292,0.024974147
10/3/2011,1099.23,7.002365214,-0.028863546,0.028450973
10/4/2011,1123.95,7.024604545,0.022239332,-0.022488469
10/5/2011,1144.03,7.042312395,0.01770785,-0.017865564
10/6/2011,1164.97,7.060450615,0.018138219,-0.018303716
10/7/2011,1155.46,7.052253812,-0.008196803,0.008163301
10/10/2011,1194.89,7.08580941,0.033555598,-0.034124937
10/11/2011,1195.54,7.086353245,0.000543835,-0.000543983
10/12/2011,1207.25,7.096100325,0.00974708,-0.009794737
10/13/2011,1203.66,7.093122194,-0.002978131,0.002973701
10/14/2011,1224.58,7.110353207,0.017231013,-0.017380323
10/17/2011,1200.86,7.090793246,-0.019559961,0.019369906
10/18/2011,1225.38,7.111006279,0.020213033,-0.0204187
10/19/2011,1209.88,7.09827646,-0.012729819,0.012649138
10/20/2011,1215.39,7.102820292,0.004543832,-0.004554171
10/21/2011,1238.25,7.121454371,0.01863408,-0.018808778
10/24/2011,1254.19,7.134245225,0.012790853,-0.012873006
10/25/2011,1229.05,7.113996792,-0.020248433,0.02004481
10/26/2011,1242,7.124478262,0.01048147,-0.010536593
10/27/2011,1284.59,7.15819488,0.033716618,-0.034291466
10/28/2011,1285.09,7.158584034,0.000389154,-0.00038923
10/31/2011,1253.3,7.133535352,-0.025048682,0.024737567
11/1/2011,1218.28,7.105195307,-0.028340045,0.027942233
11/2/2011,1237.9,7.121171675,0.015976368,-0.016104673
11/3/2011,1261.15,7.139779282,0.018607608,-0.018781808
11/4/2011,1253.23,7.133479498,-0.006299785,0.006279983
11/7/2011,1261.12,7.139755494,0.006275996,-0.006295731
11/8/2011,1275.92,7.151422766,0.011667272,-0.0117356
11/9/2011,1229.1,7.114037473,-0.037385293,0.036695091
11/10/2011,1239.69,7.122616627,0.008579154,-0.00861606
11/11/2011,1263.85,7.141917897,0.019301269,-0.019488743
11/14/2011,1251.78,7.132321817,-0.009596079,0.009550184
11/15/2011,1257.81,7.137127392,0.004805575,-0.00481714
11/16/2011,1236.91,7.120371613,-0.016755779,0.016616182
11/17/2011,1216.13,7.103428965,-0.016942648,0.016799928
11/18/2011,1215.65,7.103034192,-0.000394773,0.000394695
11/21/2011,1192.98,7.084209657,-0.018824535,0.01864846
11/22/2011,1188.04,7.080060169,-0.004149488,0.004140891
11/23/2011,1161.79,7.057717198,-0.022342971,0.022095215
11/25/2011,1158.67,7.055028075,-0.002689124,0.002685512
11/28/2011,1192.55,7.083849151,0.028821076,-0.029240422
11/29/2011,1195.19,7.086060448,0.002211297,-0.002213744
11/30/2011,1246.96,7.128463868,0.042403421,-0.043315289
12/1/2011,1244.58,7.126553403,-0.001910466,0.001908642
12/2/2011,1244.28,7.126312328,-0.000241074,0.000241045
12/5/2011,1257.08,7.13654685,0.010234522,-0.010287074
12/6/2011,1258.47,7.137651976,0.001105126,-0.001105737
12/7/2011,1261.01,7.139668266,0.00201629,-0.002018324
12/8/2011,1234.35,7.118299795,-0.021368471,0.021141783
12/9/2011,1255.19,7.135042235,0.01674244,-0.01688338
12/12/2011,1236.47,7.120015825,-0.01502641,0.014914077
12/13/2011,1225.73,7.111291864,-0.008723961,0.008686018
12/14/2011,1211.82,7.099878641,-0.011413223,0.011348339
12/15/2011,1215.75,7.103116449,0.003237809,-0.003243056
12/16/2011,1219.66,7.10632741,0.003210961,-0.003216122
12/19/2011,1205.35,7.09452526,-0.01180215,0.011732778
12/20/2011,1241.3,7.123914497,0.029389236,-0.029825362
12/21/2011,1243.72,7.125862168,0.001947671,-0.001949569
12/22/2011,1254,7.134093721,0.008231554,-0.008265526
12/23/2011,1265.33,7.143088237,0.008994516,-0.009035088
12/27/2011,1265.43,7.143167264,7.90E-05,-7.90E-05
12/28/2011,1249.64,7.130610789,-0.012556476,0.012477972
12/29/2011,1263.02,7.141260958,0.010650169,-0.010707084
12/30/2011,1257.6,7.136960422,-0.004300536,0.004291302
1/3/2012,1277.06,7.15231584,0.015355418,-0.015473918
1/4/2012,1277.3,7.152503754,0.000187914,-0.000187932
1/5/2012,1281.06,7.155443139,0.002939385,-0.002943709
1/6/2012,1277.81,7.152902954,-0.002540185,0.002536961
1/9/2012,1280.7,7.155162082,0.002259128,-0.002261682
1/10/2012,1292.08,7.164008602,0.008846519,-0.008885765
1/11/2012,1292.48,7.164318132,0.00030953,-0.000309578
1/12/2012,1295.5,7.166652,0.002333868,-0.002336594
1/13/2012,1289.09,7.161691822,-0.004960178,0.004947897
1/17/2012,1293.67,7.165238419,0.003546597,-0.003552894
1/18/2012,1308.04,7.176285113,0.011046693,-0.011107933
1/19/2012,1314.5,7.181211644,0.004926532,-0.004938687
1/20/2012,1315.38,7.181880876,0.000669232,-0.000669456
1/23/2012,1316,7.182352112,0.000471236,-0.000471347
1/24/2012,1314.65,7.181325749,-0.001026362,0.001025835
1/25/2012,1326.05,7.189959877,0.008634128,-0.00867151
1/26/2012,1318.43,7.184196914,-0.005762964,0.00574639
1/27/2012,1316.33,7.18260284,-0.001594073,0.001592803
1/30/2012,1313.01,7.18007749,-0.00252535,0.002522164
1/31/2012,1312.41,7.179620421,-0.00045707,0.000456966
2/1/2012,1324.09,7.18848071,0.008860289,-0.008899658
2/2/2012,1325.54,7.189575203,0.001094493,-0.001095092
2/3/2012,1344.9,7.20407494,0.014499737,-0.014605368
2/6/2012,1344.33,7.203651027,-0.000423913,0.000423823
2/7/2012,1347.05,7.205672295,0.002021269,-0.002023313
2/8/2012,1349.96,7.207830241,0.002157946,-0.002160276
2/9/2012,1351.95,7.209303274,0.001473032,-0.001474117
2/10/2012,1342.64,7.202393104,-0.00691017,0.00688635
2/13/2012,1351.77,7.209170124,0.00677702,-0.006800036
2/14/2012,1350.5,7.208230173,-0.000939951,0.000939509
