Date,Prices,Log price,Log Return,Hypothetical Portfolio Loss,EWMA Means
5/21/2008,1390.71,7.237569687,-0.016183741,0.016053488,-0.000283127
5/22/2008,1394.35,7.240183636,0.002613949,-0.002617368,-0.000353155
5/23/2008,1375.93,7.226885145,-0.013298491,0.013210456,5.37537E-05
5/27/2008,1385.35,7.233708094,0.006822949,-0.006846279,-0.000153247
5/28/2008,1390.84,7.23766316,0.003955066,-0.003962897,-0.000267537
5/29/2008,1398.26,7.242983885,0.005320725,-0.005334906,-0.000419558
5/30/2008,1400.38,7.244498907,0.001515022,-0.00151617,-0.000452456
6/2/2008,1385.67,7.233939056,-0.010559851,0.010504292,-0.000123754
6/3/2008,1377.65,7.228134428,-0.005804628,0.005787814,5.35932E-05
6/4/2008,1377.2,7.227807731,-0.000326697,0.000326643,6.17847E-05
6/5/2008,1404.05,7.247116196,0.019308465,-0.019496079,-0.000524951
6/6/2008,1360.68,7.215739854,-0.031376343,0.030889213,0.000417474
6/9/2008,1361.76,7.21653326,0.000793406,-0.000793721,0.000381138
6/10/2008,1358.44,7.214092262,-0.002440998,0.002438021,0.000442844
6/11/2008,1335.49,7.197053545,-0.017038717,0.016894379,0.00093639
6/12/2008,1339.87,7.200327873,0.003274329,-0.003279695,0.000809908
6/13/2008,1360.03,7.215262037,0.014934164,-0.015046236,0.000334224
6/16/2008,1360.14,7.215342915,8.09E-05,-8.09E-05,0.00032177
6/17/2008,1350.93,7.208548523,-0.006794391,0.006771362,0.000515258
6/18/2008,1337.81,7.198789228,-0.009759296,0.009711828,0.000791155
6/19/2008,1342.83,7.202534606,0.003745379,-0.003752401,0.000654848
6/20/2008,1317.93,7.183817603,-0.018717003,0.018542928,0.00119149
6/23/2008,1318,7.183870715,5.31E-05,-5.31E-05,0.001154153
6/24/2008,1314.29,7.181051875,-0.00281884,0.002814871,0.001203974
6/25/2008,1321.97,7.186878327,0.005826452,-0.005843459,0.000992551
6/26/2008,1283.15,7.157073271,-0.029805056,0.029365265,0.001843733
6/27/2008,1278.38,7.15334893,-0.003724341,0.003717414,0.001899943
6/30/2008,1280,7.154615357,0.001266427,-0.001267229,0.001804928
7/1/2008,1284.91,7.158443956,0.003828599,-0.003835937,0.001635702
7/2/2008,1261.52,7.140072622,-0.018371334,0.01820361,0.002132739
7/3/2008,1262.9,7.141165943,0.001093321,-0.001093918,0.00203594
7/7/2008,1252.31,7.132745125,-0.008420818,0.008385462,0.002226425
7/8/2008,1273.7,7.14968133,0.016936205,-0.017080435,0.001647219
7/9/2008,1244.69,7.126641782,-0.023039548,0.022776164,0.002281088
7/10/2008,1253.39,7.133607159,0.006965378,-0.006989692,0.002002964
7/11/2008,1239.49,7.122455284,-0.011151876,0.011089924,0.002275573
7/14/2008,1228.3,7.113386379,-0.009068905,0.009027907,0.002478143
7/15/2008,1214.91,7.102425279,-0.0109611,0.010901246,0.002730836
7/16/2008,1245.36,7.127179924,0.024754645,-0.025063585,0.001897004
7/17/2008,1260.32,7.139120936,0.011941012,-0.012012591,0.001479716
7/18/2008,1260.68,7.139406537,0.000285601,-0.000285642,0.001426755
7/21/2008,1260,7.138867,-0.000539537,0.000539391,0.001400134
7/22/2008,1277,7.152268856,0.013401856,-0.013492063,0.000953368
7/23/2008,1282.19,7.156324832,0.004055976,-0.004064213,0.000802841
7/24/2008,1252.54,7.132928769,-0.023396064,0.023124498,0.00147249
7/25/2008,1257.76,7.13708764,0.004158871,-0.004167532,0.00130329
7/28/2008,1234.37,7.118315997,-0.018771643,0.018596553,0.001822088
7/29/2008,1263.2,7.141403463,0.023087465,-0.023356044,0.001066744
7/30/2008,1284.26,7.157937956,0.016534493,-0.016671944,0.000534583
7/31/2008,1267.38,7.144707056,-0.0132309,0.013143756,0.000912858
8/1/2008,1260.31,7.139113001,-0.005594055,0.005578437,0.001052826
8/4/2008,1249.01,7.130106516,-0.009006485,0.008966048,0.001290222
8/5/2008,1284.88,7.158420608,0.028314091,-0.028718745,0.000389953
8/6/2008,1289.19,7.161769393,0.003348785,-0.003354399,0.000277623
8/7/2008,1266.07,7.143672893,-0.0180965,0.017933741,0.000807306
8/8/2008,1296.32,7.16728476,0.023611867,-0.023892834,6.63021E-05
8/11/2008,1305.32,7.1742035,0.00691874,-0.00694273,-0.000143969
8/12/2008,1289.59,7.162079617,-0.012123883,0.012050685,0.000221871
8/13/2008,1285.83,7.159159703,-0.002919914,0.002915655,0.000302684
8/14/2008,1292.93,7.16466624,0.005506536,-0.005521725,0.000127952
8/15/2008,1298.2,7.168733969,0.004067729,-0.004076013,1.83304E-06
8/18/2008,1278.6,7.153521008,-0.01521296,0.015097828,0.000454713
8/19/2008,1266.69,7.144162478,-0.00935853,0.009314876,0.000720518
8/20/2008,1274.54,7.150340608,0.00617813,-0.006197254,0.000512985
8/21/2008,1277.72,7.152832519,0.00249191,-0.002495018,0.000422745
8/22/2008,1292.2,7.164101471,0.011268953,-0.011332686,7.00816E-05
8/25/2008,1266.84,7.14428089,-0.019820581,0.019625445,0.000656743
8/26/2008,1271.51,7.14796045,0.00367956,-0.003686338,0.00052645
8/27/2008,1281.66,7.155911392,0.007950942,-0.007982635,0.000271178
8/28/2008,1300.68,7.170642484,0.014731092,-0.014840129,-0.000182162
8/29/2008,1282.83,7.156823854,-0.01381863,0.013723591,0.000235011
9/2/2008,1277.58,7.152722942,-0.004100911,0.004092514,0.000350736
9/3/2008,1274.98,7.150685771,-0.002037171,0.002035098,0.000401267
9/4/2008,1236.83,7.120306934,-0.030378838,0.029922038,0.00128689
9/5/2008,1242.31,7.124727829,0.004420895,-0.004430682,0.001115363
9/8/2008,1267.79,7.145030506,0.020302677,-0.020510179,0.000466597
9/9/2008,1224.51,7.110296043,-0.034734463,0.034138146,0.001476743
9/10/2008,1232.04,7.116426611,0.006130568,-0.006149399,0.001247959
9/11/2008,1249.05,7.130138541,0.01371193,-0.01380637,0.000796329
9/12/2008,1251.7,7.132257906,0.002119365,-0.002121612,0.000708791
9/15/2008,1192.7,7.083974924,-0.048282983,0.047135895,0.002101604
9/16/2008,1213.59,7.101338188,0.017363264,-0.017514882,0.001513109
9/17/2008,1156.39,7.053058363,-0.048279825,0.047132887,0.002881703
9/18/2008,1206.51,7.095487173,0.042428811,-0.043341779,0.001494998
9/19/2008,1255.08,7.134954595,0.039467421,-0.040256608,0.00024245
9/22/2008,1207.09,7.095967783,-0.038986811,0.038236606,0.001382275
9/23/2008,1188.22,7.080211668,-0.015756115,0.015632637,0.001809786
9/24/2008,1185.87,7.078231961,-0.001979707,0.001977748,0.001814824
9/25/2008,1209.18,7.097697723,0.019465761,-0.019656455,0.001170686
9/26/2008,1213.01,7.100860153,0.00316243,-0.003167436,0.001040542
9/29/2008,1106.39,7.008857742,-0.092002411,0.087897049,0.003646238
9/30/2008,1166.36,7.061643067,0.052785325,-0.05420331,0.001910751
10/1/2008,1161.06,7.05708866,-0.004554407,0.004544052,0.00198975
10/2/2008,1114.28,7.015963735,-0.041124925,0.040290769,0.003138781
10/3/2008,1099.23,7.002365214,-0.013598522,0.01350648,0.003449812
10/6/2008,1056.89,6.963085912,-0.039279301,0.038517872,0.004501854
10/7/2008,996.23,6.903978155,-0.059107758,0.057394809,0.006088642
10/8/2008,984.94,6.892580726,-0.011397429,0.011332724,0.006245965
10/9/2008,909.92,6.813356684,-0.079224042,0.076167076,0.008343598
10/10/2008,899.22,6.801527721,-0.011828963,0.011759276,0.008446068
10/13/2008,1003.35,6.91109968,0.109571959,-0.11580036,0.004718675
10/14/2008,998.01,6.905763296,-0.005336384,0.005322171,0.00473678
10/15/2008,907.84,6.811068152,-0.094695145,0.090349796,0.007305171
10/16/2008,946.43,6.852697011,0.04162886,-0.04250749,0.005810791
10/17/2008,940.55,6.846464811,-0.006232201,0.006212821,0.005822852
10/20/2008,985.4,6.89304765,0.04658284,-0.047684865,0.00421762
10/21/2008,955.05,6.861763695,-0.031283955,0.030799675,0.005015082
10/22/2008,896.78,6.79881057,-0.062953125,0.061012512,0.006695005
10/23/2008,908.11,6.811365517,0.012554947,-0.012634091,0.006115132
10/24/2008,876.77,6.7762447,-0.035120816,0.034511238,0.006967015
10/27/2008,848.92,6.743964953,-0.032279747,0.031764317,0.007710934
10/28/2008,940.51,6.846422281,0.102457328,-0.107890025,0.004242905
10/29/2008,930.09,6.835281356,-0.011140926,0.011079095,0.004447991
10/30/2008,954.09,6.860758007,0.025476651,-0.025803954,0.003540433
10/31/2008,968.75,6.876006581,0.015248574,-0.015365427,0.002973257
11/3/2008,966.3,6.873474345,-0.002532236,0.002529032,0.00295993
11/4/2008,1005.75,6.913488811,0.040014466,-0.04082583,0.001646357
11/5/2008,952.77,6.859373531,-0.054115279,0.052677107,0.00317728
11/6/2008,904.88,6.807802338,-0.051571193,0.050263967,0.004589881
11/7/2008,930.99,6.836248536,0.028446198,-0.028854655,0.003586544
11/10/2008,919.21,6.823514606,-0.012733931,0.012653197,0.003858544
11/11/2008,898.95,6.801227416,-0.02228719,0.022040665,0.004404008
11/12/2008,852.3,6.747938578,-0.053288838,0.051893876,0.005828704
11/13/2008,911.29,6.814861178,0.066922601,-0.069212719,0.003577461
11/14/2008,873.29,6.772267689,-0.04259349,0.04169913,0.004721111
11/17/2008,850.75,6.746118313,-0.026149375,0.025810441,0.005353791
11/18/2008,859.12,6.75590861,0.009790296,-0.009838378,0.004898026
11/19/2008,806.58,6.692803087,-0.063105523,0.061155601,0.006585753
11/20/2008,752.44,6.623321259,-0.069481827,0.067122914,0.008401868
11/21/2008,800.03,6.684649227,0.061327968,-0.063247568,0.006252385
11/24/2008,851.81,6.747363497,0.06271427,-0.064722573,0.004123136
11/25/2008,857.39,6.753892891,0.006529394,-0.006550757,0.003802919
11/26/2008,887.68,6.788611318,0.034718427,-0.035328147,0.002628987
11/28/2008,896.24,6.798208234,0.009596917,-0.009643115,0.002260824
12/1/2008,816.21,6.704671675,-0.093536559,0.089295278,0.004871858
12/2/2008,848.81,6.743835369,0.039163694,-0.039940702,0.003527481
12/3/2008,870.74,6.769343425,0.025508056,-0.025836171,0.002646572
12/4/2008,845.22,6.739596949,-0.029746476,0.029308404,0.003446427
12/5/2008,876.07,6.775445996,0.035849048,-0.036499373,0.002248053
12/8/2008,909.7,6.813114875,0.037668878,-0.038387343,0.001028991
12/9/2008,888.67,6.789725963,-0.023388912,0.023117511,0.001691646
12/10/2008,899.24,6.801549962,0.011823999,-0.011894179,0.001284072
12/11/2008,873.59,6.772611158,-0.028938804,0.028524087,0.002101272
12/12/2008,879.73,6.779615042,0.007003884,-0.007028469,0.00182738
12/15/2008,868.57,6.766848181,-0.012766861,0.01268571,0.00215313
12/16/2008,913.18,6.816933013,0.050084832,-0.051360282,0.000547727
12/17/2008,904.42,6.807293854,-0.009639159,0.009592851,0.000819081
12/18/2008,885.28,6.785903979,-0.021389875,0.021162734,0.001429391
12/19/2008,887.88,6.788836599,0.00293262,-0.002936924,0.001298401
12/22/2008,871.63,6.770365022,-0.018471577,0.018302023,0.00180851
12/23/2008,863.16,6.760600074,-0.009764948,0.009717426,0.002045777
12/24/2008,868.15,6.766364511,0.005764437,-0.005781083,0.001810972
12/26/2008,872.8,6.771706435,0.005341924,-0.005356217,0.001595956
12/29/2008,869.42,6.767826323,-0.003880112,0.003872594,0.001664255
12/30/2008,890.64,6.791940305,0.024113983,-0.024407076,0.000882115
12/31/2008,903.25,6.80599937,0.014059065,-0.014158358,0.000430901
1/2/2009,931.8,6.837118199,0.031118829,-0.031608082,-0.000530269
1/5/2009,927.45,6.832438885,-0.004679315,0.004668384,-0.000374309
1/6/2009,934.7,6.840225622,0.007786738,-0.007817133,-0.000597594
1/7/2009,906.65,6.809756488,-0.030469134,0.030009629,0.000320623
1/8/2009,909.73,6.813147852,0.003391364,-0.003397121,0.000209091
1/9/2009,890.35,6.791614644,-0.021533208,0.021303024,0.000841909
1/12/2009,870.26,6.768792018,-0.022822626,0.02256416,0.001493576
1/13/2009,871.79,6.770548569,0.001756552,-0.001758095,0.001396026
1/14/2009,842.62,6.736516085,-0.034032484,0.033459893,0.002357942
1/15/2009,843.74,6.73784439,0.001328305,-0.001329188,0.002247328
1/16/2009,850.12,6.745377516,0.007533126,-0.007561571,0.001953061
1/20/2009,805.22,6.691115532,-0.054261984,0.052816073,0.003478952
1/21/2009,840.24,6.733687565,0.042572033,-0.04349122,0.002069846
1/22/2009,827.5,6.718409107,-0.015278458,0.015162335,0.002462621
1/23/2009,831.95,6.723772343,0.005363236,-0.005377644,0.002227413
1/26/2009,836.57,6.729310199,0.005537856,-0.005553218,0.001993994
1/27/2009,845.71,6.740176511,0.010866312,-0.010925565,0.001606407
1/28/2009,874.09,6.773183345,0.033006834,-0.033557602,0.000551487
1/29/2009,845.14,6.739502294,-0.033681051,0.033120159,0.001528547
1/30/2009,825.88,6.716449485,-0.02305281,0.022789124,0.002166365
2/2/2009,825.44,6.715916577,-0.000532907,0.000532765,0.002117357
2/3/2009,838.51,6.731626507,0.01570993,-0.015833979,0.001578817
2/4/2009,832.23,6.724108845,-0.007517662,0.007489475,0.001756136
2/5/2009,845.85,6.740342039,0.016233194,-0.016365668,0.001212482
2/6/2009,868.6,6.76688272,0.026540681,-0.026896022,0.000369227
2/9/2009,869.89,6.768366767,0.001484047,-0.001485149,0.000313596
2/10/2009,827.16,6.717998147,-0.05036862,0.049121153,0.001777822
2/11/2009,833.74,6.725921603,0.007923456,-0.00795493,0.00148584
2/12/2009,835.19,6.727659244,0.001737641,-0.001739151,0.00138909
2/13/2009,826.84,6.717611206,-0.010048038,0.009997725,0.001647349
2/17/2009,789.17,6.67098176,-0.046629446,0.045558996,0.002964699
2/18/2009,788.42,6.670030943,-0.000950817,0.000950366,0.002904269
2/19/2009,778.94,6.657934021,-0.012096922,0.012024048,0.003177862
2/20/2009,770.05,6.646455448,-0.011478573,0.011412946,0.003424915
2/23/2009,743.33,6.611140091,-0.035315356,0.034699046,0.004363138
2/24/2009,773.14,6.650460145,0.039320053,-0.040103319,0.003029145
2/25/2009,764.9,6.639745106,-0.010715038,0.010657837,0.003258006
2/26/2009,752.83,6.623839439,-0.015905668,0.015779841,0.003633661
2/27/2009,735.09,6.599992941,-0.023846498,0.023564417,0.004231583
3/2/2009,700.82,6.552251078,-0.047741863,0.046620142,0.00550324
3/3/2009,696.33,6.545823686,-0.006427392,0.006406781,0.005530346
3/4/2009,712.87,6.569299076,0.02347539,-0.023753106,0.004651843
3/5/2009,682.55,6.525835784,-0.043463291,0.042532299,0.005788256
3/6/2009,683.38,6.527051074,0.001215289,-0.001216028,0.005578128
3/9/2009,676.53,6.516976793,-0.010074281,0.010023706,0.005711495
3/10/2009,719.6,6.578695502,0.06171871,-0.063663104,0.003630257
3/11/2009,721.36,6.581138319,0.002442817,-0.002445803,0.003447975
3/12/2009,750.74,6.621059387,0.039921068,-0.040728624,0.002122677
3/13/2009,756.55,6.628768625,0.007709238,-0.007739031,0.001826826
3/16/2009,753.89,6.625246469,-0.003522156,0.003515961,0.0018775
3/17/2009,778.12,6.656880754,0.031634285,-0.032139967,0.000856976
3/18/2009,794.35,6.67752417,0.020643416,-0.020857965,0.000205528
3/19/2009,784.04,6.664460039,-0.013064131,0.012979165,0.000588737
3/20/2009,768.54,6.644492611,-0.019967428,0.0197694,0.001164157
3/23/2009,822.92,6.712858991,0.06836638,-0.07075754,-0.000993494
3/24/2009,806.12,6.692232615,-0.020626376,0.020415107,-0.000351236
3/25/2009,813.88,6.701812935,0.00958032,-0.009626358,-0.00062949
3/26/2009,832.86,6.724865561,0.023052626,-0.023320391,-0.001310217
3/27/2009,815.94,6.704340823,-0.020524738,0.020315539,-0.000661444
3/30/2009,787.53,6.668901465,-0.035439358,0.034818737,0.000402961
3/31/2009,797.87,6.681945677,0.013044212,-0.013129659,-3.01714E-06
4/1/2009,811.08,6.698366693,0.016421016,-0.016556582,-0.000499624
4/2/2009,834.38,6.726688934,0.028322241,-0.028727129,-0.001346449
4/3/2009,842.5,6.736373662,0.009684728,-0.009731777,-0.001598009
4/6/2009,835.48,6.72800641,-0.008367252,0.008332344,-0.001300098
4/7/2009,815.55,6.703862732,-0.024143678,0.023854551,-0.000545459
4/8/2009,825.16,6.715577307,0.011714575,-0.011783459,-0.000882599
4/9/2009,856.56,6.752924368,0.037347061,-0.038053226,-0.001997718
4/13/2009,858.73,6.755454554,0.002530186,-0.002533389,-0.002013788
4/14/2009,841.5,6.735186014,-0.02026854,0.020064514,-0.001351439
4/15/2009,852.06,6.747656947,0.012470933,-0.01254902,-0.001687366
4/16/2009,865.3,6.763076268,0.015419321,-0.015538812,-0.00210291
4/17/2009,869.6,6.768033336,0.004957068,-0.004969375,-0.002188904
4/20/2009,832.39,6.724301081,-0.043732255,0.042789788,-0.000839543
4/21/2009,850.08,6.745330463,0.021029382,-0.021252057,-0.001451918
4/22/2009,843.55,6.737619177,-0.007711286,0.00768163,-0.001177912
4/23/2009,851.92,6.747492626,0.009873449,-0.009922352,-0.001440245
4/24/2009,866.23,6.764150462,0.016657837,-0.016797352,-0.001900958
4/27/2009,857.51,6.754032841,-0.010117621,0.01006661,-0.001541931
4/28/2009,855.16,6.751288586,-0.002744255,0.002740493,-0.001413459
4/29/2009,873.64,6.772668391,0.021379806,-0.021609991,-0.002019354
4/30/2009,872.81,6.771717892,-0.0009505,0.000950048,-0.001930272
5/1/2009,877.52,6.777099747,0.005381855,-0.005396363,-0.002034255
5/4/2009,907.24,6.810407024,0.033307277,-0.033868174,-0.002989273
5/5/2009,903.8,6.806608097,-0.003798927,0.00379172,-0.002785843
5/6/2009,919.53,6.82386267,0.017254573,-0.017404293,-0.003224396
5/7/2009,907.39,6.810572347,-0.013290323,0.013202397,-0.002731593
5/8/2009,929.23,6.834356286,0.02378394,-0.024069033,-0.003371716
5/11/2009,909.24,6.812609086,-0.0217472,0.021512435,-0.002625191
5/12/2009,908.35,6.811629767,-0.000979319,0.000978839,-0.00251707
5/13/2009,883.92,6.784366561,-0.027263206,0.026894919,-0.001634711
5/14/2009,893.07,6.794664965,0.010298404,-0.010351616,-0.001896218
5/15/2009,882.88,6.783189291,-0.011475674,0.01141008,-0.001497029
5/18/2009,909.71,6.813125867,0.029936576,-0.030389181,-0.002363793
5/19/2009,908.13,6.81138754,-0.001738327,0.001736817,-0.002240775
5/20/2009,903.47,6.806242905,-0.005144635,0.005131424,-0.002019609
5/21/2009,888.33,6.789343296,-0.01689961,0.016757612,-0.001456293
5/22/2009,887,6.787844982,-0.001498313,0.001497191,-0.001367688
5/26/2009,910.33,6.813807171,0.025962189,-0.026302142,-0.002115722
5/27/2009,893.06,6.794653768,-0.019153403,0.018971142,-0.001483116
5/28/2009,906.83,6.809955001,0.015301234,-0.015418897,-0.001901189
5/29/2009,919.14,6.82343845,0.013483449,-0.01357476,-0.002251396
6/1/2009,942.87,6.848928415,0.025489965,-0.025817612,-0.002958383
6/2/2009,944.74,6.850909757,0.001981342,-0.001983306,-0.00292913
6/3/2009,931.76,6.837075271,-0.013834487,0.01373923,-0.00242908
6/4/2009,942.46,6.848493478,0.011418207,-0.011483644,-0.002700717
6/5/2009,940.09,6.845975615,-0.002517863,0.002514696,-0.002544254
6/8/2009,939.14,6.844964563,-0.001011052,0.001010542,-0.00243761
6/9/2009,942.43,6.848461646,0.003497083,-0.003503205,-0.002469578
6/10/2009,939.15,6.844975211,-0.003486435,0.003480365,-0.00229108
6/11/2009,944.89,6.851068519,0.006093308,-0.00611191,-0.002405705
6/12/2009,946.21,6.852464532,0.001396013,-0.001396988,-0.002375443
6/15/2009,923.72,6.828408995,-0.024055536,0.023768508,-0.001591125
6/16/2009,911.97,6.815607095,-0.012801901,0.012720305,-0.001161782
6/17/2009,910.71,6.814224515,-0.00138258,0.001381624,-0.00108548
6/18/2009,918.37,6.82260036,0.008375844,-0.00841102,-0.001305246
6/19/2009,921.23,6.825709734,0.003109374,-0.003114213,-0.001359515
6/22/2009,893.04,6.794631373,-0.031078361,0.030600393,-0.000400718
6/23/2009,895.1,6.796935444,0.002304071,-0.002306728,-0.000457898
6/24/2009,900.94,6.803438663,0.006503219,-0.006524411,-0.000639893
6/25/2009,920.26,6.824656239,0.021217576,-0.021444269,-0.001264025
6/26/2009,918.9,6.823177303,-0.001478936,0.001477843,-0.001181769
6/29/2009,927.23,6.832201647,0.009024344,-0.009065187,-0.001418271
6/30/2009,919.32,6.823634266,-0.008567381,0.008530785,-0.001119799
7/1/2009,923.33,6.8279867,0.004352434,-0.00436192,-0.001217063
7/2/2009,896.42,6.798409053,-0.029577647,0.02914451,-0.000306216
7/6/2009,898.72,6.800971529,0.002562476,-0.002565762,-0.000374002
7/7/2009,881.03,6.781091678,-0.019879851,0.01968355,0.000227724
7/8/2009,879.56,6.779421782,-0.001669895,0.001668502,0.000270948
7/9/2009,882.68,6.782962734,0.003540952,-0.003547228,0.000156402
7/10/2009,879.13,6.778932782,-0.004029952,0.004021843,0.000272366
7/13/2009,901.05,6.80356075,0.024627968,-0.024933741,-0.000483818
7/14/2009,905.84,6.80886269,0.00530194,-0.00531602,-0.000628784
7/15/2009,932.68,6.838062162,0.029199472,-0.029629957,-0.001498819
7/16/2009,940.74,6.8466668,0.008604637,-0.008641764,-0.001713107
7/17/2009,940.38,6.846284049,-0.000382751,0.000382677,-0.001650234
7/20/2009,951.13,6.857650751,0.011366703,-0.011431549,-0.001943673
7/21/2009,954.58,6.861271453,0.003620702,-0.003627264,-0.001994181
7/22/2009,954.07,6.860737044,-0.000534409,0.000534266,-0.001918327
7/23/2009,976.29,6.883759673,0.023022629,-0.023289696,-0.002559469
7/24/2009,979.26,6.886797184,0.003037511,-0.003042129,-0.002573948
7/27/2009,982.18,6.889774591,0.002977407,-0.002981843,-0.002586185
7/28/2009,979.62,6.887164741,-0.00260985,0.002606447,-0.002430406
7/29/2009,975.15,6.882591305,-0.004573436,0.004562994,-0.002220604
7/30/2009,986.75,6.894416715,0.011825409,-0.011895606,-0.002510854
7/31/2009,987.48,6.895156243,0.000739529,-0.000739802,-0.002457723
8/3/2009,1002.63,6.910381827,0.015225583,-0.015342083,-0.002844254
8/4/2009,1005.65,6.913389378,0.003007551,-0.003012078,-0.002849288
8/5/2009,1002.72,6.910471586,-0.002917791,0.002913539,-0.002676403
8/6/2009,997.08,6.904831007,-0.005640579,0.005624701,-0.00242737
8/7/2009,1010.48,6.918180744,0.013349737,-0.013439243,-0.002757726
8/10/2009,1007.1,6.914830193,-0.003350552,0.003344945,-0.002574646
8/11/2009,994.35,6.902089257,-0.012740935,0.012660113,-0.002117604
8/12/2009,1005.81,6.913548466,0.011459209,-0.011525117,-0.002399829
8/13/2009,1012.73,6.920404934,0.006856468,-0.006880027,-0.002534235
8/14/2009,1004.09,6.911836938,-0.008567996,0.008531395,-0.002202266
8/17/2009,979.73,6.887277024,-0.024559914,0.024260773,-0.001408375
8/18/2009,989.67,6.897371554,0.010094531,-0.010145652,-0.001670493
8/19/2009,996.46,6.904208998,0.006837444,-0.006860873,-0.001826205
8/20/2009,1007.37,6.915098253,0.010889255,-0.010948759,-0.002099881
8/21/2009,1026.13,6.933549723,0.01845147,-0.01862275,-0.002595567
8/24/2009,1025.57,6.933003835,-0.000545889,0.00054574,-0.002501328
8/25/2009,1028,6.935370446,0.002366611,-0.002369414,-0.002497371
8/26/2009,1028.12,6.935487171,0.000116725,-0.000116732,-0.002425951
8/27/2009,1030.98,6.938265085,0.002777914,-0.002781776,-0.002436626
8/28/2009,1028.93,6.936274706,-0.001990379,0.001988399,-0.002303875
8/31/2009,1020.62,6.928165565,-0.008109142,0.008076351,-0.001992469
9/1/2009,998.04,6.905793356,-0.022372209,0.022123807,-0.00126898
9/2/2009,994.75,6.902491449,-0.003301906,0.003296461,-0.001132017
9/3/2009,1003.24,6.910990041,0.008498592,-0.008534808,-0.001354101
9/4/2009,1016.4,6.924022251,0.01303221,-0.013117499,-0.001707003
9/8/2009,1025.39,6.932828307,0.008806056,-0.008844943,-0.001921141
9/9/2009,1033.37,6.940580585,0.007752278,-0.007782405,-0.002096979
9/10/2009,1044.14,6.950948859,0.010368274,-0.010422211,-0.002346736
9/11/2009,1042.73,6.949597553,-0.001351306,0.001350394,-0.002235822
9/14/2009,1049.34,6.955916674,0.006319121,-0.006339129,-0.002358921
9/15/2009,1052.63,6.959047073,0.003130399,-0.003135304,-0.002382213
9/16/2009,1068.76,6.974254377,0.015207304,-0.015323523,-0.002770452
9/17/2009,1065.49,6.971190066,-0.003064311,0.00305962,-0.00259555
9/18/2009,1068.3,6.973823879,0.002633813,-0.002637284,-0.002596802
9/21/2009,1064.66,6.970410778,-0.003413101,0.003407283,-0.002416679
9/22/2009,1071.66,6.976964127,0.006553349,-0.006574869,-0.002541425
9/23/2009,1060.87,6.966844605,-0.010119522,0.010068492,-0.002163127
9/24/2009,1050.78,6.957288025,-0.009556581,0.009511062,-0.001812902
9/25/2009,1044.38,6.951178687,-0.006109338,0.006090714,-0.001575793
9/28/2009,1062.98,6.968831563,0.017652877,-0.01780961,-0.002062808
9/29/2009,1060.61,6.966599493,-0.00223207,0.002229581,-0.001934036
9/30/2009,1057.08,6.963265669,-0.003333824,0.003328273,-0.001776167
10/1/2009,1029.85,6.93716844,-0.026097229,0.02575964,-0.000950093
10/2/2009,1025.21,6.932652749,-0.004515691,0.004505511,-0.000786425
10/5/2009,1040.46,6.947418202,0.014765453,-0.014875001,-0.001209082
10/6/2009,1054.72,6.961030608,0.013612406,-0.013705476,-0.001583974
10/7/2009,1057.58,6.963738558,0.00270795,-0.00271162,-0.001617803
10/8/2009,1065.48,6.971180681,0.007442123,-0.007469884,-0.001793366
10/9/2009,1071.49,6.976805482,0.005624801,-0.00564065,-0.001908784
10/12/2009,1076.19,6.981182305,0.004376823,-0.004386415,-0.001983113
10/13/2009,1073.19,6.978390801,-0.002791504,0.002787612,-0.001839991
10/14/2009,1092.02,6.995784471,0.017393671,-0.017545821,-0.002311166
10/15/2009,1096.56,6.999933286,0.004148815,-0.004157433,-0.002366554
10/16/2009,1087.68,6.991802267,-0.008131019,0.008098052,-0.002052616
10/19/2009,1097.91,7.001163651,0.009361385,-0.00940534,-0.002273198
10/20/2009,1091.06,6.99490498,-0.006258672,0.006239127,-0.002017828
10/21/2009,1081.4,6.986011777,-0.008893203,0.008853775,-0.00169168
10/22/2009,1092.91,6.996599143,0.010587366,-0.01064361,-0.001960238
10/23/2009,1079.6,6.984345881,-0.012253261,0.012178496,-0.001536076
10/26/2009,1066.95,6.97255939,-0.011786491,0.011717303,-0.001138474
10/27/2009,1063.41,6.969236005,-0.003323385,0.003317869,-0.001004784
10/28/2009,1042.63,6.949501646,-0.019734359,0.019540911,-0.000388413
10/29/2009,1066.11,6.971771789,0.022270143,-0.022519974,-0.00105236
10/30/2009,1036.19,6.943305804,-0.028465985,0.028064646,-0.00017885
11/2/2009,1042.88,6.949741396,0.006435592,-0.006456345,-0.000367175
11/3/2009,1045.41,6.952164432,0.002423036,-0.002425974,-0.000428939
11/4/2009,1046.5,6.953206542,0.00104211,-0.001042653,-0.00044735
11/5/2009,1066.63,6.972259425,0.019052883,-0.019235547,-0.001010996
11/6/2009,1069.3,6.974759508,0.002500083,-0.002503211,-0.001055762
11/9/2009,1093.08,6.996754679,0.021995171,-0.022238848,-0.001691255
11/10/2009,1093.01,6.996690637,-6.40E-05,6.40E-05,-0.001638597
11/11/2009,1098.51,7.001709995,0.005019358,-0.005031976,-0.001740399
11/12/2009,1087.24,6.991397654,-0.010312341,0.010259351,-0.001380406
11/13/2009,1093.48,6.99712055,0.005722896,-0.005739303,-0.001511173
11/16/2009,1109.3,7.011484465,0.014363915,-0.014467571,-0.001899865
11/17/2009,1110.32,7.012403541,0.000919076,-0.000919499,-0.001870454
